page_type,시도,시군구,읍면동,리,지역표시명,source_html,confidence,is_valid,validation_note
region,경상남도,거제시,아주동,,아주동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\아주동과외\index.html,high,true,정상
region,경상남도,거제시,옥포동,,옥포동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\옥포동과외\index.html,high,true,정상
region,경상남도,거제시,장승포동,,장승포동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\장승포동과외\index.html,high,true,정상
region,경상남도,거제시,장평동,,장평동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\장평동과외\index.html,high,true,정상
region,경상남도,거창군,,,거창군,C:\Users\user\Documents\GitHub\studynavi\경남과외\거창군과외\index.html,high,true,정상
region,경상남도,거창군,거창군수학,,거창군수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\거창군과외\거창군수학과외\index.html,high,true,정상
region,경상남도,거창군,거창군영어,,거창군영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\거창군과외\거창군영어과외\index.html,high,true,정상
region,경상남도,거창군,상동,,상동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거창군과외\경남상동과외\index.html,high,true,정상
region,경상남도,거창군,동동,,동동,C:\Users\user\Documents\GitHub\studynavi\경남과외\거창군과외\동동과외\index.html,high,true,정상
region,경상남도,경남고등,,,경남고등,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남고등과외\index.html,high,true,정상
region,경상남도,경남수학,,,경남수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남수학과외\index.html,high,true,정상
region,경상남도,경남수학,경남고등수학,,경남고등수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남수학과외\경남고등수학과외\index.html,high,true,정상
region,경상남도,경남수학,경남중등수학,,경남중등수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남수학과외\경남중등수학과외\index.html,high,true,정상
region,경상남도,경남수학,경남초등수학,,경남초등수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남수학과외\경남초등수학과외\index.html,high,true,정상
region,경상남도,경남영어,,,경남영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남영어과외\index.html,high,true,정상
region,경상남도,경남영어,경남고등영어,,경남고등영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남영어과외\경남고등영어과외\index.html,high,true,정상
region,경상남도,경남영어,경남중등영어,,경남중등영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남영어과외\경남중등영어과외\index.html,high,true,정상
region,경상남도,경남영어,경남초등영어,,경남초등영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남영어과외\경남초등영어과외\index.html,high,true,정상
region,경상남도,경남중등,,,경남중등,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남중등과외\index.html,high,true,정상
region,경상남도,경남초등,,,경남초등,C:\Users\user\Documents\GitHub\studynavi\경남과외\경남초등과외\index.html,high,true,정상
region,경상남도,고성군,,,고성군,C:\Users\user\Documents\GitHub\studynavi\경남과외\고성군과외\index.html,high,true,정상
region,경상남도,고성군,당동,,당동,C:\Users\user\Documents\GitHub\studynavi\경남과외\고성군과외\경남당동과외\index.html,high,true,정상
region,경상남도,고성군,고성군수학,,고성군수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\고성군과외\고성군수학과외\index.html,high,true,정상
region,경상남도,고성군,고성군영어,,고성군영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\고성군과외\고성군영어과외\index.html,high,true,정상
region,경상남도,김해시,,,김해시,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\index.html,high,true,정상
region,경상남도,김해시,구산동,,구산동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남구산동과외\index.html,high,true,정상
region,경상남도,김해시,내덕동,,내덕동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남내덕동과외\index.html,high,true,정상
region,경상남도,김해시,대동,,대동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남대동과외\index.html,high,true,정상
region,경상남도,김해시,대성동,,대성동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남대성동과외\index.html,high,true,정상
region,경상남도,김해시,대청동,,대청동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남대청동과외\index.html,high,true,정상
region,경상남도,김해시,부곡동,,부곡동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남부곡동과외\index.html,high,true,정상
region,경상남도,김해시,안동,,안동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남안동과외\index.html,high,true,정상
region,경상남도,김해시,율하동,,율하동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\경남율하동과외\index.html,high,true,정상
region,경상남도,김해시,관동동,,관동동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\관동동과외\index.html,high,true,정상
region,경상남도,김해시,김해시내동,,김해시내동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\김해시내동과외\index.html,high,true,정상
region,경상남도,김해시,김해시삼문동,,김해시삼문동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\김해시삼문동과외\index.html,high,true,정상
region,경상남도,김해시,김해시수학,,김해시수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\김해시수학과외\index.html,high,true,정상
region,경상남도,김해시,김해시영어,,김해시영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\김해시영어과외\index.html,high,true,정상
region,경상남도,김해시,김해시외동,,김해시외동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\김해시외동과외\index.html,high,true,정상
region,경상남도,김해시,동상동,,동상동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\동상동과외\index.html,high,true,정상
region,경상남도,김해시,부원동,,부원동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\부원동과외\index.html,high,true,정상
region,경상남도,김해시,삼계동,,삼계동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\삼계동과외\index.html,high,true,정상
region,경상남도,김해시,삼방동,,삼방동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\삼방동과외\index.html,high,true,정상
region,경상남도,김해시,삼정동,,삼정동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\삼정동과외\index.html,high,true,정상
region,경상남도,김해시,신문동,,신문동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\신문동과외\index.html,high,true,정상
region,경상남도,김해시,어방동,,어방동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\어방동과외\index.html,high,true,정상
region,경상남도,김해시,장유동,,장유동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\장유동과외\index.html,high,true,정상
region,경상남도,김해시,지내동,,지내동,C:\Users\user\Documents\GitHub\studynavi\경남과외\김해시과외\지내동과외\index.html,high,true,정상
region,경상남도,남해군,,,남해군,C:\Users\user\Documents\GitHub\studynavi\경남과외\남해군과외\index.html,high,true,정상
region,경상남도,남해군,삼동,,삼동,C:\Users\user\Documents\GitHub\studynavi\경남과외\남해군과외\경남삼동과외\index.html,high,true,정상
region,경상남도,남해군,이동,,이동,C:\Users\user\Documents\GitHub\studynavi\경남과외\남해군과외\경남이동과외\index.html,high,true,정상
region,경상남도,남해군,남해군수학,,남해군수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\남해군과외\남해군수학과외\index.html,high,true,정상
region,경상남도,남해군,남해군영어,,남해군영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\남해군과외\남해군영어과외\index.html,high,true,정상
region,경상남도,밀양시,,,밀양시,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\index.html,high,true,정상
region,경상남도,밀양시,가곡동,,가곡동,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\경남가곡동과외\index.html,high,true,정상
region,경상남도,밀양시,내이동,,내이동,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\내이동과외\index.html,high,true,정상
region,경상남도,밀양시,내일동,,내일동,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\내일동과외\index.html,high,true,정상
region,경상남도,밀양시,밀양동,,밀양동,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\밀양동과외\index.html,high,true,정상
region,경상남도,밀양시,밀양시삼문동,,밀양시삼문동,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\밀양시삼문동과외\index.html,high,true,정상
region,경상남도,밀양시,밀양시수학,,밀양시수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\밀양시수학과외\index.html,high,true,정상
region,경상남도,밀양시,밀양시영어,,밀양시영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\밀양시과외\밀양시영어과외\index.html,high,true,정상
region,경상남도,사천시,,,사천시,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\index.html,high,true,정상
region,경상남도,사천시,용강동,,용강동,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\경남용강동과외\index.html,high,true,정상
region,경상남도,사천시,정동,,정동,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\경남정동과외\index.html,high,true,정상
region,경상남도,사천시,동금동,,동금동,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\동금동과외\index.html,high,true,정상
region,경상남도,사천시,벌리동,,벌리동,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\벌리동과외\index.html,high,true,정상
region,경상남도,사천시,사천시수학,,사천시수학,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\사천시수학과외\index.html,high,true,정상
region,경상남도,사천시,사천시영어,,사천시영어,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\사천시영어과외\index.html,high,true,정상
region,경상남도,사천시,송포동,,송포동,C:\Users\user\Documents\GitHub\studynavi\경남과외\사천시과외\송포동과외\index.html,high,true,정상
region,경상남도,양산시,,,양산시,C:\Users\user\Documents\GitHub\studynavi\경남과외\양산시과외\index.html,high,true,정상
region,경상남도,양산시,원동,,원동,C:\Users\user\Documents\GitHub\studynavi\경남과외\양산시과외\경남원동과외\index.html,high,true,정상
region,경상남도,양산시,남부동,,남부동,C:\Users\user\Documents\GitHub\studynavi\경남과외\양산시과외\남부동과외\index.html,high,true,정상
region,경상남도,양산시,물금동,,물금동,C:\Users\user\Documents\GitHub\studynavi\경남과외\양산시과외\물금동과외\index.html,high,true,정상
region,경상남도,양산시,북부동,,북부동,C:\Users\user\Documents\GitHub\studynavi\경남과외\양산시과외\북부동과외\index.html,high,true,정상
