page_type,시도,시군구,읍면동,리,학교명,학교급,대상,source_html,confidence,is_valid,validation_note
school,경상남도,창원시,신월동,,창원신월고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남신월동과외\창원신월고과외\index.html,high,true,정상
school,경상남도,창원시,신월동,,토월중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남신월동과외\토월중과외\index.html,high,true,정상
school,경상남도,창원시,양덕동,,한일여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남양덕동과외\한일여자고과외\index.html,high,true,정상
school,경상남도,창원시,용호동,,창원용호고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남용호동과외\창원용호고과외\index.html,high,true,정상
school,경상남도,창원시,용호동,,창원중앙고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남용호동과외\창원중앙고과외\index.html,high,true,정상
school,경상남도,창원시,중앙동,,경원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남중앙동과외\경원중과외\index.html,high,true,정상
school,경상남도,창원시,중앙동,,창원경일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남중앙동과외\창원경일고과외\index.html,high,true,정상
school,경상남도,창원시,중앙동,,창원여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남중앙동과외\창원여자고과외\index.html,high,true,정상
school,경상남도,창원시,현동,,구산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경남현동과외\구산중과외\index.html,high,true,정상
school,경상남도,창원시,경화동,,진해남중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경화동과외\진해남중과외\index.html,high,true,정상
school,경상남도,창원시,경화동,,진해중앙고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\경화동과외\진해중앙고과외\index.html,high,true,정상
school,경상남도,창원시,교방동,,의신중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\교방동과외\의신중과외\index.html,high,true,정상
school,경상남도,창원시,교방동,,합포고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\교방동과외\합포고과외\index.html,high,true,정상
school,경상남도,창원시,남문동,,웅천중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\남문동과외\웅천중과외\index.html,high,true,정상
school,경상남도,창원시,도계동,,도계중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\도계동과외\도계중과외\index.html,high,true,정상
school,경상남도,창원시,도계동,,창원고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\도계동과외\창원고과외\index.html,high,true,정상
school,경상남도,창원시,도계동,,창원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\도계동과외\창원중과외\index.html,high,true,정상
school,경상남도,창원시,두대동,,창원문성고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경남과외\창원시과외\두대동과외\창원문성고과외\index.html,high,true,정상
